any;secció censal;sexe;edat;concepte;estat;valor
2024;43007501001;dones;de 16 a 64 anys;població;;326
2024;43007501001;dones;65 anys o més;població;;78
2024;43007501001;dones;total;població;;478
2024;43007501001;total;de 0 a 15 anys;població;;163
2024;43007501001;total;de 16 a 64 anys;població;;660
2024;43007501001;total;65 anys o més;població;;157
2024;43007501001;total;total;població;;980
2024;08003901001;homes;de 0 a 15 anys;població;;83
2024;08003901001;homes;de 16 a 64 anys;població;;297
2024;08003901001;homes;65 anys o més;població;;113
2024;08003901001;homes;total;població;;493
2024;08003901001;dones;de 0 a 15 anys;població;;66
2024;08003901001;dones;de 16 a 64 anys;població;;286
2024;08003901001;dones;65 anys o més;població;;129
2024;08003901001;dones;total;població;;481
2024;08003901001;total;de 0 a 15 anys;població;;149
2024;08003901001;total;de 16 a 64 anys;població;;583
2024;08003901001;total;65 anys o més;població;;242
2024;08003901001;total;total;població;;974
2024;08003901002;homes;de 0 a 15 anys;població;;193
2024;08003901002;homes;de 16 a 64 anys;població;;776
2024;08003901002;homes;65 anys o més;població;;267
2024;08003901002;homes;total;població;;1236
2024;08003901002;dones;de 0 a 15 anys;població;;193
2024;08003901002;dones;de 16 a 64 anys;població;;827
2024;08003901002;dones;65 anys o més;població;;299
2024;08003901002;dones;total;població;;1319
2024;08003901002;total;de 0 a 15 anys;població;;386
2024;08003901002;total;de 16 a 64 anys;població;;1603
2024;08003901002;total;65 anys o més;població;;566
2024;08003901002;total;total;població;;2555
2024;08003901003;homes;de 0 a 15 anys;població;;197
2024;08003901003;homes;de 16 a 64 anys;població;;644
2024;08003901003;homes;65 anys o més;població;;252
2024;08003901003;homes;total;població;;1093
2024;08003901003;dones;de 0 a 15 anys;població;;185
2024;08003901003;dones;de 16 a 64 anys;població;;682
2024;08003901003;dones;65 anys o més;població;;346
2024;08003901003;dones;total;població;;1213
2024;08003901003;total;de 0 a 15 anys;població;;382
2024;08003901003;total;de 16 a 64 anys;població;;1326
2024;08003901003;total;65 anys o més;població;;598
2024;08003901003;total;total;població;;2306
2024;08003901004;homes;de 0 a 15 anys;població;;229
2024;08003901004;homes;de 16 a 64 anys;població;;767
2024;08003901004;homes;65 anys o més;població;;247
2024;08003901004;homes;total;població;;1243
2024;08003901004;dones;de 0 a 15 anys;població;;204
2024;08003901004;dones;de 16 a 64 anys;població;;772
2024;08003901004;dones;65 anys o més;població;;263
2024;08003901004;dones;total;població;;1239
2024;08003901004;total;de 0 a 15 anys;població;;433
2024;08003901004;total;de 16 a 64 anys;població;;1539
2024;08003901004;total;65 anys o més;població;;510
2024;08003901004;total;total;població;;2482
2024;08003901005;homes;de 0 a 15 anys;població;;165
2024;08003901005;homes;de 16 a 64 anys;població;;585
2024;08003901005;homes;65 anys o més;població;;164
2024;08003901005;homes;total;població;;914
2024;08003901005;dones;de 0 a 15 anys;població;;133
2024;08003901005;dones;de 16 a 64 anys;població;;627
2024;08003901005;dones;65 anys o més;població;;209
2024;08003901005;dones;total;població;;969
2024;08003901005;total;de 0 a 15 anys;població;;298
2024;08003901005;total;de 16 a 64 anys;població;;1212
2024;08003901005;total;65 anys o més;població;;373
2024;08003901005;total;total;població;;1883
2024;43008101001;homes;de 0 a 15 anys;població;;17
2024;43008101001;homes;de 16 a 64 anys;població;;122
2024;43008101001;homes;65 anys o més;població;;48
2024;43008101001;homes;total;població;;187
2024;43008101001;dones;de 0 a 15 anys;població;;21
2024;43008101001;dones;de 16 a 64 anys;població;;102
2024;43008101001;dones;65 anys o més;població;;53
2024;43008101001;dones;total;població;;176
2024;43008101001;total;de 0 a 15 anys;població;;38
2024;43008101001;total;de 16 a 64 anys;població;;224
2024;43008101001;total;65 anys o més;població;;101
2024;43008101001;total;total;població;;363
2024;25013801001;homes;de 0 a 15 anys;població;;97
2024;25013801001;homes;de 16 a 64 anys;població;;519
2024;25013801001;homes;65 anys o més;població;;175
2024;25013801001;homes;total;població;;791
2024;25013801001;dones;de 0 a 15 anys;població;;99
2024;25013801001;dones;de 16 a 64 anys;població;;422
2024;25013801001;dones;65 anys o més;població;;192
2024;25013801001;dones;total;població;;713
2024;25013801001;total;de 0 a 15 anys;població;;196
2024;25013801001;total;de 16 a 64 anys;població;;941
2024;25013801001;total;65 anys o més;població;;367
2024;25013801001;total;total;població;;1504
2024;25013801002;homes;de 0 a 15 anys;població;;81
2024;25013801002;homes;de 16 a 64 anys;població;;423
2024;25013801002;homes;65 anys o més;població;;126
2024;25013801002;homes;total;població;;630
2024;25013801002;dones;de 0 a 15 anys;població;;88
2024;25013801002;dones;de 16 a 64 anys;població;;359
2024;25013801002;dones;65 anys o més;població;;178
2024;25013801002;dones;total;població;;625
2024;25013801002;total;de 0 a 15 anys;població;;169
2024;25013801002;total;de 16 a 64 anys;població;;782
2024;25013801002;total;65 anys o més;població;;304
2024;25013801002;total;total;població;;1255
2024;25014301001;homes;de 0 a 15 anys;població;;22
2024;25014301001;homes;de 16 a 64 anys;població;;95
2024;25014301001;homes;65 anys o més;població;;41
2024;25014301001;homes;total;població;;158
2024;25014301001;dones;de 0 a 15 anys;població;;14
2024;25014301001;dones;de 16 a 64 anys;població;;75
2024;25014301001;dones;65 anys o més;població;;37
2024;25014301001;dones;total;població;;126
2024;25014301001;total;de 0 a 15 anys;població;;36
2024;25014301001;total;de 16 a 64 anys;població;;170
2024;25014301001;total;65 anys o més;població;;78
2024;25014301001;total;total;població;;284
2024;43009401001;homes;de 0 a 15 anys;població;;141
2024;43009401001;homes;de 16 a 64 anys;població;;689
2024;43009401001;homes;65 anys o més;població;;197
2024;43009401001;homes;total;població;;1027
2024;43009401001;dones;de 0 a 15 anys;població;;136
2024;43009401001;dones;de 16 a 64 anys;població;;631
2024;43009401001;dones;65 anys o més;població;;233
2024;43009401001;dones;total;població;;1000
2024;43009401001;total;de 0 a 15 anys;població;;277
2024;43009401001;total;de 16 a 64 anys;població;;1320
2024;43009401001;total;65 anys o més;població;;430
2024;43009401001;total;total;població;;2027
2024;25015601001;homes;de 0 a 15 anys;població;;34
2024;25015601001;homes;de 16 a 64 anys;població;;136
2024;25015601001;homes;65 anys o més;població;;65
2024;25015601001;homes;total;població;;235
2024;25015601001;dones;de 0 a 15 anys;població;;15
2024;25015601001;dones;de 16 a 64 anys;població;;98
2024;25015601001;dones;65 anys o més;població;;78
2024;25015601001;dones;total;població;;191
2024;25015601001;total;de 0 a 15 anys;població;;49
2024;25015601001;total;de 16 a 64 anys;població;;234
2024;25015601001;total;65 anys o més;població;;143
2024;25015601001;total;total;població;;426
2024;25016901001;homes;de 0 a 15 anys;població;;103
2024;25016901001;homes;de 16 a 64 anys;població;;544
2024;25016901001;homes;65 anys o més;població;;181
2024;25016901001;homes;total;població;;828
2024;25016901001;dones;de 0 a 15 anys;població;;109
2024;25016901001;dones;de 16 a 64 anys;població;;405
2024;25016901001;dones;65 anys o més;població;;210
2024;25016901001;dones;total;població;;724
2024;25016901001;total;de 0 a 15 anys;població;;212
2024;25016901001;total;de 16 a 64 anys;població;;949
2024;25016901001;total;65 anys o més;població;;391
2024;25016901001;total;total;població;;1552
2024;25016901002;homes;de 0 a 15 anys;població;;96
2024;25016901002;homes;de 16 a 64 anys;població;;498
2024;25016901002;homes;65 anys o més;població;;148
2024;25016901002;homes;total;població;;742
2024;25016901002;dones;de 0 a 15 anys;població;;111
2024;25016901002;dones;de 16 a 64 anys;població;;426
2024;25016901002;dones;65 anys o més;població;;161
2024;25016901002;dones;total;població;;698
2024;25016901002;total;de 0 a 15 anys;població;;207
2024;25016901002;total;de 16 a 64 anys;població;;924
2024;25016901002;total;65 anys o més;població;;309
2024;25016901002;total;total;població;;1440
2024;25017501001;homes;de 0 a 15 anys;població;;15
2024;25017501001;homes;de 16 a 64 anys;població;;90
2024;25017501001;homes;65 anys o més;població;;40
2024;25017501001;homes;total;població;;145
2024;25017501001;dones;de 0 a 15 anys;població;;11
2024;25017501001;dones;de 16 a 64 anys;població;;83
2024;25017501001;dones;65 anys o més;població;;36
2024;25017501001;dones;total;població;;130
2024;25017501001;total;de 0 a 15 anys;població;;26
2024;25017501001;total;de 16 a 64 anys;població;;173
2024;25017501001;total;65 anys o més;població;;76
2024;25017501001;total;total;població;;275
2024;43010801001;homes;de 0 a 15 anys;població;;48
2024;43010801001;homes;de 16 a 64 anys;població;;136
2024;43010801001;homes;65 anys o més;població;;62
2024;43010801001;homes;total;població;;246
2024;43010801001;dones;de 0 a 15 anys;població;;56
2024;43010801001;dones;de 16 a 64 anys;població;;152
2024;43010801001;dones;65 anys o més;població;;52
2024;43010801001;dones;total;població;;260
2024;43010801001;total;de 0 a 15 anys;població;;104
2024;43010801001;total;de 16 a 64 anys;població;;288
2024;43010801001;total;65 anys o més;població;;114
2024;43010801001;total;total;població;;506
2024;25019401001;homes;de 0 a 15 anys;població;;111
2024;25019401001;homes;de 16 a 64 anys;població;;420
2024;25019401001;homes;65 anys o més;població;;101
2024;25019401001;homes;total;població;;632
2024;25019401001;dones;de 0 a 15 anys;població;;97
2024;25019401001;dones;de 16 a 64 anys;població;;385
2024;25019401001;dones;65 anys o més;població;;131
2024;25019401001;dones;total;població;;613
2024;25019401001;total;de 0 a 15 anys;població;;208
2024;25019401001;total;de 16 a 64 anys;població;;805
2024;25019401001;total;65 anys o més;població;;232
2024;25019401001;total;total;població;;1245
2024;25019401002;homes;de 0 a 15 anys;població;;148
2024;25019401002;homes;de 16 a 64 anys;població;;704
2024;25019401002;homes;65 anys o més;població;;175
2024;25019401002;homes;total;població;;1027
2024;25019401002;dones;de 0 a 15 anys;població;;137
2024;25019401002;dones;de 16 a 64 anys;població;;578
2024;25019401002;dones;65 anys o més;població;;213
2024;25019401002;dones;total;població;;928
2024;25019401002;total;de 0 a 15 anys;població;;285
2024;25019401002;total;de 16 a 64 anys;població;;1282
2024;25019401002;total;65 anys o més;població;;388
2024;25019401002;total;total;població;;1955
2024;25019402001;homes;de 0 a 15 anys;població;;85
2024;25019402001;homes;de 16 a 64 anys;població;;538
2024;25019402001;homes;65 anys o més;població;;139
2024;25019402001;homes;total;població;;762
2024;25019402001;dones;de 0 a 15 anys;població;;76
2024;25019402001;dones;de 16 a 64 anys;població;;366
2024;25019402001;dones;65 anys o més;població;;158
2024;25019402001;dones;total;població;;600
2024;25019402001;total;de 0 a 15 anys;població;;161
2024;25019402001;total;de 16 a 64 anys;població;;904
2024;25019402001;total;65 anys o més;població;;297
2024;25019402001;total;total;població;;1362
2024;25019402002;homes;de 0 a 15 anys;població;;170
2024;25019402002;homes;de 16 a 64 anys;població;;965
2024;25019402002;homes;65 anys o més;població;;244
2024;25019402002;homes;total;població;;1379
2024;25019402002;dones;de 0 a 15 anys;població;;174
2024;25019402002;dones;de 16 a 64 anys;població;;671
2024;25019402002;dones;65 anys o més;població;;245
2024;25019402002;dones;total;població;;1090
2024;25019402002;total;de 0 a 15 anys;població;;344
2024;25019402002;total;de 16 a 64 anys;població;;1636
2024;25019402002;total;65 anys o més;població;;489
2024;25019402002;total;total;població;;2469
2024;25020801001;homes;de 0 a 15 anys;població;;12
2024;25020801001;homes;de 16 a 64 anys;població;;97
2024;25020801001;homes;65 anys o més;població;;58
2024;25020801001;homes;total;població;;167
2024;25020801001;dones;de 0 a 15 anys;població;;7
2024;25020801001;dones;de 16 a 64 anys;població;;68
2024;25020801001;dones;65 anys o més;població;;61
2024;25020801001;dones;total;població;;136
2024;25020801001;total;de 0 a 15 anys;població;;19
2024;25020801001;total;de 16 a 64 anys;població;;165
2024;25020801001;total;65 anys o més;població;;119
2024;25020801001;total;total;població;;303
2024;25021501001;homes;de 0 a 15 anys;població;;33
2024;25021501001;homes;de 16 a 64 anys;població;;234
2024;25021501001;homes;65 anys o més;població;;91
2024;25021501001;homes;total;població;;358
2024;25021501001;dones;de 0 a 15 anys;població;;34
2024;25021501001;dones;de 16 a 64 anys;població;;198
2024;25021501001;dones;65 anys o més;població;;93
2024;25021501001;dones;total;població;;325
2024;25021501001;total;de 0 a 15 anys;població;;67
2024;25021501001;total;de 16 a 64 anys;població;;432
2024;25021501001;total;65 anys o més;població;;184
2024;25021501001;total;total;població;;683
2024;25021502001;homes;de 0 a 15 anys;població;;102
2024;25021502001;homes;de 16 a 64 anys;població;;472
2024;25021502001;homes;65 anys o més;població;;134
2024;25021502001;homes;total;població;;708
2024;25021502001;dones;de 0 a 15 anys;població;;86
2024;25021502001;dones;de 16 a 64 anys;població;;388
2024;25021502001;dones;65 anys o més;població;;181
2024;25021502001;dones;total;població;;655
2024;25021502001;total;de 0 a 15 anys;població;;188
2024;25021502001;total;de 16 a 64 anys;població;;860
2024;25021502001;total;65 anys o més;població;;315
2024;25021502001;total;total;població;;1363
2024;25021502002;homes;de 0 a 15 anys;població;;92
2024;25021502002;homes;de 16 a 64 anys;població;;469
